dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1642892400,2022-01-22 23:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.49,10000,262.92,268.29,269.21,271.54,1022,,,52,1.54,150,,,,,,0,800,Clear,sky is clear,01n
1642896000,2022-01-23 00:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.98,10000,263.07,267.71,268.1,271.43,1022,,,55,1.54,170,,,,,,0,800,Clear,sky is clear,01n
1642899600,2022-01-23 01:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.76,10000,263.07,264.69,268.1,270.99,1022,,,56,4.02,182,5.36,,,,,0,800,Clear,sky is clear,01n
1642903200,2022-01-23 02:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.71,10000,262.19,264.97,268.1,271.54,1021,,,52,3.6,250,,,,,,0,800,Clear,sky is clear,01n
1642906800,2022-01-23 03:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.48,10000,261.53,264.69,267.1,270.99,1020,,,50,3.6,240,,,,,,0,800,Clear,sky is clear,01n
1642910400,2022-01-23 04:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.54,10000,261.59,265.77,267.62,271.42,1020,,,50,2.57,220,,,,,,75,803,Clouds,broken clouds,04n
1642914000,2022-01-23 05:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.17,10000,261.02,263.88,267.1,271.42,1019,,,49,4.12,230,,,,,,40,802,Clouds,scattered clouds,03n
1642917600,2022-01-23 06:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.1,10000,260.25,263.08,268.1,270.87,1018,,,46,5.14,250,9.26,,,,,100,804,Clouds,overcast clouds,04n
1642921200,2022-01-23 07:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.01,10000,259.68,263.31,268.1,270.87,1018,,,44,4.63,230,,,,,,100,804,Clouds,overcast clouds,04n
1642924800,2022-01-23 08:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.83,10000,259.26,262.74,267.64,270.87,1017,,,43,5.14,240,,,,,,100,804,Clouds,overcast clouds,04n
1642928400,2022-01-23 09:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.48,10000,259.43,261.48,266.1,270.87,1016,,,45,6.71,237,11.62,,,,,0,800,Clear,sky is clear,01n
1642932000,2022-01-23 10:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.15,10000,259.83,261.74,266.1,270.31,1017,,,48,5.36,254,10.28,,,,,0,800,Clear,sky is clear,01n
1642935600,2022-01-23 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.93,10000,259.85,261.76,267.07,270.31,1016,,,49,4.92,227,9.83,,,,,0,800,Clear,sky is clear,01n
1642939200,2022-01-23 12:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.76,10000,260.13,261.25,266.1,269.88,1016,,,51,5.36,221,7.6,,,,,0,800,Clear,sky is clear,01n
1642942800,2022-01-23 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.77,10000,261.08,261.77,266.99,270.43,1015,,,51,7.6,360,10.73,,,,,0,800,Clear,sky is clear,01d
1642946400,2022-01-23 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.81,10000,261.62,265.09,269.1,270.99,1014,,,49,3.6,230,,,,,,75,803,Clouds,broken clouds,04d
1642950000,2022-01-23 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.18,10000,263.13,266.76,269.77,272.53,1014,,,50,3.6,240,,,,,,75,803,Clouds,broken clouds,04d
1642953600,2022-01-23 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.09,10000,264.23,269.1,271.98,274.2,1013,,,47,3.58,248,5.81,,,,,40,802,Clouds,scattered clouds,03d
1642957200,2022-01-23 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.85,10000,264.93,270.02,273.09,275.88,1012,,,44,5.66,260,,,,,,0,800,Clear,sky is clear,01d
1642960800,2022-01-23 18:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.7,10000,265.09,271.92,274.76,276.65,1010,,,42,4.12,250,,,,,,0,800,Clear,sky is clear,01d
1642964400,2022-01-23 19:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.68,10000,265.08,271.9,274.77,276.43,1009,,,42,4.12,260,,,,,,0,800,Clear,sky is clear,01d
1642968000,2022-01-23 20:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.58,10000,264.99,270.48,274.77,276.43,1008,,,42,6.69,240,,0.51,,,,0,500,Rain,light rain,10d
1642971600,2022-01-23 21:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.3,10000,265.3,271.43,274.1,275.99,1008,,,44,4.12,240,,,,,,75,803,Clouds,broken clouds,04d
1642975200,2022-01-23 22:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.83,10000,265.91,269.75,273.66,275.87,1008,,,48,6.17,250,,,,,,100,804,Clouds,overcast clouds,04d
1642978800,2022-01-23 23:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.57,10000,266.84,269.67,273.66,275.32,1009,,,53,5.66,220,,,,,,100,600,Snow,light snow,13n
1642982400,2022-01-24 00:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.35,10000,268.19,268.4,271.99,274.88,1009,,,65,5.14,280,,,,,,100,600,Snow,light snow,13n
1642986000,2022-01-24 01:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.2,4828,269.39,269.51,270.88,274.2,1009,,,79,2.06,280,,,,0.25,,100,600,Snow,light snow,13n
1642986000,2022-01-24 01:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.2,4828,269.39,269.51,270.88,274.2,1009,,,79,2.06,280,,,,0.25,,100,701,Mist,mist,50n
1642989600,2022-01-24 02:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.05,3219,270.25,269.34,270.88,273.21,1009,,,86,2.06,300,,,,,,100,600,Snow,light snow,13n
1642989600,2022-01-24 02:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.05,3219,270.25,269.34,270.88,273.21,1009,,,86,2.06,300,,,,,,100,701,Mist,mist,50n
1642993200,2022-01-24 03:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272,8047,270.47,269.28,270.88,273.21,1009,,,88,2.06,230,,,,0.25,0.51,100,600,Snow,light snow,13n
1642993200,2022-01-24 03:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272,8047,270.47,269.28,270.88,273.21,1009,,,88,2.06,230,,,,0.25,0.51,100,701,Mist,mist,50n
1642996800,2022-01-24 04:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.8,8047,269.58,269.41,270.88,273.21,1009,,,83,1.79,218,3.13,,,,,100,701,Mist,mist,50n
1643000400,2022-01-24 05:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.09,10000,269.72,270.12,271.1,273.77,1009,,,82,1.54,280,,,,,,100,701,Mist,mist,50n
1643004000,2022-01-24 06:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.91,10000,269.69,269.92,270.88,273.77,1009,,,83,1.54,310,,,,,,100,701,Mist,mist,50n
1643007600,2022-01-24 07:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.14,9656,269.77,269.44,270.88,273.77,1009,,,82,2.06,280,,,,,,100,701,Mist,mist,50n
1643011200,2022-01-24 08:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.95,10000,269.73,268.13,270.88,273.77,1009,,,83,3.09,260,,,,,,100,804,Clouds,overcast clouds,04n
1643014800,2022-01-24 09:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.85,9656,269.34,268.51,270.1,273.77,1010,,,81,2.57,240,,,,,,100,701,Mist,mist,50n
1643018400,2022-01-24 10:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.66,9656,269.15,268.29,269.77,273.65,1011,,,81,2.57,310,,,,,,100,701,Mist,mist,50n
1643022000,2022-01-24 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.51,10000,268.86,266.76,270.42,273.09,1011,,,80,4.12,330,,,,,,100,721,Haze,haze,50n
1643025600,2022-01-24 12:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.79,10000,267.86,264.35,269.77,272.65,1012,,,78,6.69,340,,,,,,100,721,Haze,haze,50n
1643029200,2022-01-24 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.43,10000,267.05,265.07,269.31,271.54,1014,,,75,4.63,330,,,,,,100,804,Clouds,overcast clouds,04d
1643032800,2022-01-24 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.32,10000,266.47,264.61,269.77,270.99,1014,,,72,5.14,330,,,,,,100,804,Clouds,overcast clouds,04d
1643036400,2022-01-24 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.39,10000,265.54,264.69,269.31,271.44,1014,,,66,5.14,330,,,,,,100,804,Clouds,overcast clouds,04d
1643040000,2022-01-24 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.43,10000,266.18,266.67,270.87,272.17,1014,,,64,4.12,350,,,,,,100,804,Clouds,overcast clouds,04d
1643043600,2022-01-24 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.09,10000,265.88,268.8,270.96,273.1,1013,,,59,2.57,0,,,,,,20,801,Clouds,few clouds,02d
1643047200,2022-01-24 18:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.46,10000,266.04,270.54,270.98,273.67,1012,,,58,1.54,60,,,,,,75,803,Clouds,broken clouds,04d
1643050800,2022-01-24 19:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.01,10000,266.16,271.17,271.98,273.85,1012,,,56,1.54,250,,,,,,20,801,Clouds,few clouds,02d
1643054400,2022-01-24 20:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.05,10000,266.19,269.94,271.99,274.21,1011,,,56,2.57,200,,,,,,0,800,Clear,sky is clear,01d
1643058000,2022-01-24 21:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.39,10000,266.49,270.34,271.99,274.31,1012,,,56,2.57,220,,,,,,0,800,Clear,sky is clear,01d
1643061600,2022-01-24 22:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.87,10000,266.82,269.61,271.53,274.2,1012,,,60,2.68,111,5.36,,,,,40,802,Clouds,scattered clouds,03d
1643065200,2022-01-24 23:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.08,10000,267.59,269.49,271.99,274.2,1012,,,63,3.09,140,,,,,,100,804,Clouds,overcast clouds,04n
1643068800,2022-01-25 00:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.94,10000,267.99,268.29,271.99,273.77,1012,,,66,4.47,113,7.15,,,,,100,804,Clouds,overcast clouds,04n
1643072400,2022-01-25 01:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.79,10000,269.27,269.94,273.1,274.77,1011,,,69,3.6,170,,,,,,100,804,Clouds,overcast clouds,04n
1643076000,2022-01-25 02:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.95,10000,269.06,269.77,273.1,274.88,1011,,,67,4.12,190,,,,,,100,804,Clouds,overcast clouds,04n
1643079600,2022-01-25 03:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.17,10000,268.89,269.82,273.1,275.31,1012,,,65,4.47,145,9.39,,,,,100,804,Clouds,overcast clouds,04n
1643083200,2022-01-25 04:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.21,10000,269.1,269.14,273.1,275.43,1011,,,66,5.81,173,9.39,,,,,100,804,Clouds,overcast clouds,04n
1643086800,2022-01-25 05:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.52,10000,269.89,270.84,273.66,275.99,1011,,,69,3.58,152,9.83,,,,,100,804,Clouds,overcast clouds,04n
1643090400,2022-01-25 06:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.97,10000,270.44,271.39,273.66,276.54,1010,,,70,3.58,121,9.39,,,,,100,804,Clouds,overcast clouds,04n
1643094000,2022-01-25 07:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.26,10000,270.69,270.69,273.66,277.53,1010,,,70,5.36,157,8.94,,,,,100,804,Clouds,overcast clouds,04n
1643097600,2022-01-25 08:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.87,10000,270.69,270.43,273.66,277.1,1010,,,72,4.92,180,9.39,,,,,100,804,Clouds,overcast clouds,04n
1643101200,2022-01-25 09:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.12,10000,270.74,270.9,273.66,276.98,1011,,,71,4.63,240,7.72,,,,,100,721,Haze,haze,50n
1643104800,2022-01-25 10:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.13,10000,270.75,271.57,273.66,276.98,1011,,,71,3.6,220,,,,,,100,721,Haze,haze,50n
1643108400,2022-01-25 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.01,10000,270.81,271.44,273.66,276.98,1011,,,72,3.58,192,5.81,,,,,100,804,Clouds,overcast clouds,04n
1643112000,2022-01-25 12:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.5,10000,270.7,271.16,271.99,276.54,1011,,,74,3.13,214,6.71,,,,,75,803,Clouds,broken clouds,04n
1643115600,2022-01-25 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.44,10000,270.65,270.74,272.54,276.98,1013,,,74,3.58,219,5.81,,,,,75,803,Clouds,broken clouds,04d
1643119200,2022-01-25 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.35,10000,270.93,272.22,273.66,276.98,1014,,,71,3.09,260,,,,,,100,711,Smoke,smoke,50d
1643122800,2022-01-25 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.72,10000,270.91,273.11,274.31,277.53,1014,,,69,2.57,260,,,,,,100,711,Smoke,smoke,50d
1643126400,2022-01-25 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.53,10000,271.6,272.95,275.87,277.1,1014,,,69,4.12,260,,,,,,100,711,Smoke,smoke,50d
1643130000,2022-01-25 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,277.48,10000,271.68,273.84,275.88,278.65,1014,,,65,4.63,300,,,,,,100,711,Smoke,smoke,50d
1643133600,2022-01-25 18:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,278.53,10000,271.4,275.46,276.99,279.2,1013,,,59,4.02,278,7.6,,,,,75,711,Smoke,smoke,50d
1643137200,2022-01-25 19:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,278.81,10000,270.57,274.62,278.1,279.31,1014,,,54,6.69,290,9.77,0.25,,,,75,711,Smoke,smoke,50d
1643137200,2022-01-25 19:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,278.81,10000,270.57,274.62,278.1,279.31,1014,,,54,6.69,290,9.77,0.25,,,,75,500,Rain,light rain,10d
1643140800,2022-01-25 20:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,278.79,10000,270.34,275,277.1,279.99,1014,,,53,5.66,270,,,,,,20,801,Clouds,few clouds,02d
1643144400,2022-01-25 21:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,277.76,10000,269.71,273.48,276.99,279.2,1015,,,54,6.17,280,,,,,,0,800,Clear,sky is clear,01d
1643148000,2022-01-25 22:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,276.99,10000,268.4,272.5,275.56,278.09,1016,,,51,6.17,270,,,,,,0,800,Clear,sky is clear,01d
1643151600,2022-01-25 23:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,275.02,10000,268.26,270.78,273.76,275.99,1017,,,58,4.63,330,,,,,,0,800,Clear,sky is clear,01n
1643155200,2022-01-26 00:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,274.12,10000,266.89,269.98,273.1,275.43,1018,,,55,4.12,300,,,,,,0,800,Clear,sky is clear,01n
1643158800,2022-01-26 01:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.56,10000,266.42,269.66,272.62,274.88,1019,,,55,3.6,320,,,,,,0,800,Clear,sky is clear,01n
1643162400,2022-01-26 02:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.76,10000,265.5,268.68,271.51,274.32,1020,,,54,3.6,330,,,,,,0,800,Clear,sky is clear,01n
1643166000,2022-01-26 03:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.16,10000,264.72,266.91,271.1,273.77,1021,,,53,5.14,330,,,,,,0,800,Clear,sky is clear,01n
1643169600,2022-01-26 04:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.44,10000,263.82,266.01,269.77,273.09,1021,,,52,5.14,360,,,,,,0,800,Clear,sky is clear,01n
1643173200,2022-01-26 05:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.74,10000,262.94,264.83,269.77,271.98,1022,,,51,5.66,340,,,,,,0,800,Clear,sky is clear,01n
1643176800,2022-01-26 06:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.74,10000,261.78,262.74,268.66,270.99,1022,,,50,8.23,340,,,,,,0,800,Clear,sky is clear,01n
1643180400,2022-01-26 07:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.3,10000,261.58,263.01,268.1,270.43,1023,,,51,5.66,340,,,,,,0,800,Clear,sky is clear,01n
1643184000,2022-01-26 08:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.39,10000,260.73,261.39,267.09,269.76,1024,,,51,7.2,340,,,,,,0,800,Clear,sky is clear,01n
1643187600,2022-01-26 09:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.86,10000,260.86,261.19,266.51,269.76,1024,,,54,5.66,330,,,,,,0,800,Clear,sky is clear,01n
1643191200,2022-01-26 10:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.44,10000,261.06,261.36,265.96,269.2,1025,,,57,4.63,320,,,,,,0,800,Clear,sky is clear,01n
1643194800,2022-01-26 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,266.96,10000,260.98,261.16,265.88,268.65,1026,,,59,4.12,300,,,,,,0,800,Clear,sky is clear,01n
1643198400,2022-01-26 12:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,266.95,10000,261.16,261.15,265.4,268.65,1026,,,60,4.12,300,,,,,,0,800,Clear,sky is clear,01n
1643202000,2022-01-26 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,266.69,10000,260.72,260.06,265.42,268.21,1027,,,59,5.14,330,8.75,,,,,0,800,Clear,sky is clear,01d
1643205600,2022-01-26 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.84,10000,260.63,261.16,267.07,269.2,1028,,,53,5.66,330,,,,,,0,800,Clear,sky is clear,01d
1643209200,2022-01-26 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.89,10000,260.06,261.92,268.1,270.01,1028,,,46,6.69,330,,,,,,0,800,Clear,sky is clear,01d
1643212800,2022-01-26 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.56,10000,259.68,263.99,268.1,270.32,1028,,,42,4.63,360,8.75,,,,,0,800,Clear,sky is clear,01d
1643216400,2022-01-26 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.05,10000,258.75,263.96,269.1,271.12,1027,,,37,5.66,290,9.26,,,,,0,800,Clear,sky is clear,01d
1643220000,2022-01-26 18:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.51,10000,258.57,263.51,269.76,271.26,1026,,,35,7.72,340,12.86,,,,,0,800,Clear,sky is clear,01d
1643223600,2022-01-26 19:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.61,10000,258.97,264.39,269.76,271.62,1026,,,36,6.17,320,10.8,,,,,0,800,Clear,sky is clear,01d
1643227200,2022-01-26 20:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.66,10000,258.06,264.45,270.1,271.81,1026,,,33,6.17,320,11.83,,,,,0,800,Clear,sky is clear,01d
1643230800,2022-01-26 21:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.53,10000,257.61,264.02,269.77,271.42,1027,,,32,6.69,340,,,,,,0,800,Clear,sky is clear,01d
1643234400,2022-01-26 22:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.81,10000,257.61,263.37,268.66,270.87,1028,,,34,6.17,330,8.75,,,,,0,800,Clear,sky is clear,01d
1643238000,2022-01-26 23:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,269.12,10000,257.3,262.49,268.2,269.88,1029,,,35,6.17,330,,,,,,0,800,Clear,sky is clear,01n
1643241600,2022-01-27 00:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.66,10000,257.18,262.87,267.64,269.88,1030,,,36,4.63,340,,,,,,0,800,Clear,sky is clear,01n
1643245200,2022-01-27 01:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.35,10000,257.19,261.35,267.1,269.76,1031,,,37,6.69,340,,,,,,0,800,Clear,sky is clear,01n
1643248800,2022-01-27 02:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.74,10000,257.2,261.37,266.67,268.77,1031,,,39,5.14,340,8.23,,,,,0,800,Clear,sky is clear,01n
1643252400,2022-01-27 03:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.15,10000,257.19,261.4,265.56,268.67,1032,,,41,4.12,360,,,,,,0,800,Clear,sky is clear,01n
1643256000,2022-01-27 04:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,266.76,10000,257.34,261.37,265.01,268.1,1032,,,43,3.6,20,,,,,,0,800,Clear,sky is clear,01n
1643259600,2022-01-27 05:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,266.38,10000,257.71,261.42,264.29,267.65,1032,,,46,3.09,20,,,,,,0,800,Clear,sky is clear,01n
1643263200,2022-01-27 06:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,266.2,10000,258,261.2,264.1,268.09,1032,,,48,3.09,50,,,,,,0,800,Clear,sky is clear,01n
1643266800,2022-01-27 07:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,265.9,10000,257.94,262.16,264.45,267.54,1032,,,49,2.06,30,,,,,,0,800,Clear,sky is clear,01n
1643270400,2022-01-27 08:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,265.42,10000,258.54,260.26,264.04,267.53,1032,,,54,3.09,70,,,,,,0,800,Clear,sky is clear,01n
1643274000,2022-01-27 09:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,265.16,10000,258.5,260.57,263.1,266.54,1032,,,55,2.57,70,,,,,,0,800,Clear,sky is clear,01n
1643277600,2022-01-27 10:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,265.29,10000,258.22,262.35,263.48,267.53,1032,,,53,1.54,10,,,,,,0,800,Clear,sky is clear,01n
1643281200,2022-01-27 11:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,265.16,10000,258.69,260.57,262.1,267.53,1033,,,56,2.57,10,,,,,,0,800,Clear,sky is clear,01n
1643284800,2022-01-27 12:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,265.31,10000,258.83,261.47,263.1,267.53,1033,,,56,2.06,20,,,,,,0,800,Clear,sky is clear,01n
1643288400,2022-01-27 13:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,265.54,10000,259.25,261.02,264.1,267.53,1033,,,57,2.57,80,,,,,,0,800,Clear,sky is clear,01d
1643292000,2022-01-27 14:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,267.05,10000,260.29,261.73,265.51,268.66,1032,,,55,3.6,90,,,,,,0,800,Clear,sky is clear,01d
1643295600,2022-01-27 15:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,268.95,10000,261.25,266.12,266.98,270.32,1031,,,51,1.79,154,5.36,,,,,0,800,Clear,sky is clear,01d
1643299200,2022-01-27 16:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,270.8,10000,262.55,265.08,269.1,271.99,1031,,,49,5.36,224,6.71,,,,,0,800,Clear,sky is clear,01d
1643302800,2022-01-27 17:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.56,10000,263.03,265.59,270.1,273.09,1030,,,48,6.17,190,8.23,,,,,0,800,Clear,sky is clear,01d
1643306400,2022-01-27 18:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.37,10000,263.79,267.48,270.87,273.1,1028,,,48,4.63,200,,,,,,0,800,Clear,sky is clear,01d
1643310000,2022-01-27 19:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.85,10000,264.93,268.41,270.88,273.84,1027,,,51,4.12,170,,,,,,0,800,Clear,sky is clear,01d
1643313600,2022-01-27 20:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.32,10000,265.13,268.67,271.98,274.43,1026,,,50,4.63,170,,,,,,0,800,Clear,sky is clear,01d
1643317200,2022-01-27 21:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,273.47,10000,265.25,269.18,271.98,274.43,1025,,,50,4.12,160,,,,,,0,800,Clear,sky is clear,01d
1643320800,2022-01-27 22:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.81,10000,264.44,269.16,271.99,273.32,1025,,,49,3.09,170,10.8,,,,,0,800,Clear,sky is clear,01d
1643324400,2022-01-27 23:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,272.21,10000,263.87,268.01,271.1,273.21,1025,,,49,3.6,250,,,,,,0,721,Haze,haze,50n
1643328000,2022-01-28 00:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.51,10000,262.26,266.76,269.85,273.09,1026,,,45,4.12,260,,,,,,0,800,Clear,sky is clear,01n
1643331600,2022-01-28 01:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.3,10000,262.31,267.86,269.77,273.09,1025,,,46,2.57,210,,,,,,0,800,Clear,sky is clear,01n
1643335200,2022-01-28 02:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.15,10000,262.65,266.32,269.1,272.65,1024,,,48,4.12,210,,,,,,0,800,Clear,sky is clear,01n
1643338800,2022-01-28 03:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.68,10000,262.67,267.8,270.4,272.65,1024,,,46,3.09,200,,,,,,100,804,Clouds,overcast clouds,04n
1643342400,2022-01-28 04:00:00 +0000 UTC,-18000,Secaucus,40.789545,-74.05653,271.65,10000,262.88,265.9,270.42,272.65,1024,,,47,5.81,196,10.28,,,,,100,804,Clouds,overcast clouds,04n
